"TOA5","51469","CR1000","51469","CR1000.Std.29","CPU:CS110_SC115.CR1","14017","Tab60sec"
"TIMESTAMP","RECORD","E_field_Avg","status","Error_Count","E_status_Tot(1)","E_status_Tot(2)","E_status_Tot(3)","E_status_Tot(4)","E_status_Tot(5)","E_status_Tot(6)","E_status_Tot(7)","E_status_Tot(8)","E_status_Tot(9)","E_status_Tot(10)","E_status_Tot(11)","E_status_Tot(12)","E_status_Tot(13)","E_status_Tot(14)","E_status_Tot(15)","E_status_Tot(16)","leakage_cur_Avg","panel_temp_Avg","battery_volt_Avg","internal_RH_Avg"
"TS","RN","volts/m","","","","","","","","","","","","","","","","","","","nA","DegC","","%"
"","","Avg","Smp","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Avg","Avg","Avg"
"2018-01-06 03:01:00",879725,-170.6824,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.14,13.37,55.2
"2018-01-06 03:02:00",879726,-164.6071,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.13,13.38,55.2
"2018-01-06 03:03:00",879727,-159.1474,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.14,13.38,55.2
"2018-01-06 03:04:00",879728,-143.9044,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.14,13.38,55.2
"2018-01-06 03:05:00",879729,-132.1294,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.14,13.38,55.21
"2018-01-06 03:06:00",879730,-142.0672,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.12,13.38,55.2
"2018-01-06 03:07:00",879731,-131.9872,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.11,13.38,55.2
"2018-01-06 03:08:00",879732,-146.8557,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.2
"2018-01-06 03:09:00",879733,-146.3277,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.11,13.38,55.2
"2018-01-06 03:10:00",879734,-143.2078,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.2
"2018-01-06 03:11:00",879735,-152.3252,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.21
"2018-01-06 03:12:00",879736,-192.3508,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.23
"2018-01-06 03:13:00",879737,-196.0177,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.23
"2018-01-06 03:14:00",879738,-197.6037,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.22
"2018-01-06 03:15:00",879739,-164.6102,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.23
"2018-01-06 03:16:00",879740,-168.8492,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.1,13.38,55.23
"2018-01-06 03:17:00",879741,-159.3327,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.09,13.38,55.23
"2018-01-06 03:18:00",879742,-142.0553,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.08,13.38,55.23
"2018-01-06 03:19:00",879743,-164.3451,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.08,13.38,55.23
"2018-01-06 03:20:00",879744,-145.9364,1,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,8.08,13.38,55.23
