"TOA5","94083","CR1000","94083","CR1000.Std.32.05","CPU:CS110_1769_2024-07-30_GMX.cr1","47192","EF_60sec"
"TIMESTAMP","RECORD","E_field_Avg","status","Error_Count","E_status_Tot(1)","E_status_Tot(2)","E_status_Tot(3)","E_status_Tot(4)","E_status_Tot(5)","E_status_Tot(6)","E_status_Tot(7)","E_status_Tot(8)","E_status_Tot(9)","E_status_Tot(10)","E_status_Tot(11)","E_status_Tot(12)","E_status_Tot(13)","E_status_Tot(14)","E_status_Tot(15)","E_status_Tot(16)","leakage_cur_Avg","panel_temp_Avg","battery_volt_Avg","internal_RH_Avg"
"TS","RN","volts/m","","","","","","","","","","","","","","","","","","","nA","DegC","","%"
"","","Avg","Smp","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Avg","Avg","Avg"
"2024-11-21 21:01:00",124268,-366.9882,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.66,13.28,51.12
"2024-11-21 21:02:00",124269,-357.8915,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.64,13.26,51.17
"2024-11-21 21:03:00",124270,-334.5338,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.61,13.25,51.19
"2024-11-21 21:04:00",124271,-319.3529,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,18.58,13.25,51.19
"2024-11-21 21:05:00",124272,-248.8602,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.58,13.25,51.19
"2024-11-21 21:06:00",124273,-189.7773,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,18.56,13.25,51.19
"2024-11-21 21:07:00",124274,-288.9588,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,18.53,13.27,51.19
"2024-11-21 21:08:00",124275,-357.7785,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,18.52,13.28,51.2
"2024-11-21 21:09:00",124276,-330.6444,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,18.51,13.28,51.22
"2024-11-21 21:10:00",124277,-338.208,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,18.49,13.28,51.26
"2024-11-21 21:11:00",124278,-341.7046,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.48,13.28,51.26
"2024-11-21 21:12:00",124279,-326.2279,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.47,13.28,51.27
"2024-11-21 21:13:00",124280,-328.5464,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.46,13.28,51.3
"2024-11-21 21:14:00",124281,-327.4329,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.45,13.28,51.33
"2024-11-21 21:15:00",124282,-316.6685,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.43,13.28,51.33
"2024-11-21 21:16:00",124283,-275.0098,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.43,13.28,51.33
"2024-11-21 21:17:00",124284,-264.8588,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.43,13.28,51.33
"2024-11-21 21:18:00",124285,-255.7997,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.43,13.28,51.33
"2024-11-21 21:19:00",124286,-243.6206,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,18.41,13.28,51.33
"2024-11-21 21:20:00",124287,-238.7844,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.4,13.28,51.33
