"TOA5","94083","CR1000","94083","CR1000.Std.32.05","CPU:CS110_1769_2025-01-13_GMX.cr1","59979","EF_60sec"
"TIMESTAMP","RECORD","E_field_Avg","status","Error_Count","E_status_Tot(1)","E_status_Tot(2)","E_status_Tot(3)","E_status_Tot(4)","E_status_Tot(5)","E_status_Tot(6)","E_status_Tot(7)","E_status_Tot(8)","E_status_Tot(9)","E_status_Tot(10)","E_status_Tot(11)","E_status_Tot(12)","E_status_Tot(13)","E_status_Tot(14)","E_status_Tot(15)","E_status_Tot(16)","leakage_cur_Avg","panel_temp_Avg","battery_volt_Avg","internal_RH_Avg"
"TS","RN","volts/m","","","","","","","","","","","","","","","","","","","nA","DegC","","%"
"","","Avg","Smp","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Avg","Avg","Avg"
"2025-02-02 16:01:00",29001,-214.1145,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.73,13.42,55.6
"2025-02-02 16:02:00",29002,-220.7039,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.7,13.43,55.64
"2025-02-02 16:03:00",29003,-239.1864,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,19.7,13.43,55.65
"2025-02-02 16:04:00",29004,-239.9772,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,19.7,13.43,55.66
"2025-02-02 16:05:00",29005,-260.3424,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,19.7,13.44,55.65
"2025-02-02 16:06:00",29006,-284.9947,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.69,13.43,55.64
"2025-02-02 16:07:00",29007,-286.5493,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.66,13.44,55.59
"2025-02-02 16:08:00",29008,-289.1635,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.64,13.44,55.58
"2025-02-02 16:09:00",29009,-288.2222,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.6,13.44,55.58
"2025-02-02 16:10:00",29010,-290.1802,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.59,13.44,55.58
"2025-02-02 16:11:00",29011,-282.5365,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.57,13.44,55.62
"2025-02-02 16:12:00",29012,-277.7437,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.55,13.44,55.65
"2025-02-02 16:13:00",29013,-250.6439,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.53,13.44,55.64
"2025-02-02 16:14:00",29014,-225.5827,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.51,13.43,55.61
"2025-02-02 16:15:00",29015,-226.949,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.49,13.43,55.58
"2025-02-02 16:16:00",29016,-221.7851,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.46,13.44,55.58
"2025-02-02 16:17:00",29017,-234.1731,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.44,13.44,55.58
"2025-02-02 16:18:00",29018,-230.5745,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.41,13.44,55.6
"2025-02-02 16:19:00",29019,-241.365,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.39,13.44,55.62
"2025-02-02 16:20:00",29020,-266.4261,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,19.36,13.44,55.65
